"Make Id","Make Name","Model Id","Model Name","Trim Id","Trim Year","Trim Name","Trim Description","Trim Msrp","Trim Invoice","Trim Created","Trim Modified","Engine Id","Engine Type","Engine Fuel Type","Engine Cylinders","Engine Size","Engine Horsepower Hp","Engine Horsepower Rpm","Engine Torque Ft Lbs","Engine Torque Rpm","Engine Valves","Engine Valve Timing","Engine Cam Type","Engine Drive Type","Engine Transmission","Body Id","Body Type","Body Doors","Body Seats","Body Length","Body Width","Body Height","Body Wheel Base","Body Front Track","Body Rear Track","Body Ground Clearance","Body Cargo Capacity","Body Max Cargo Capacity","Body Curb Weight","Body Gross Weight","Body Max Payload","Body Max Towing Capacity","Mileage Id","Mileage Fuel Tank Capacity","Mileage Combined Mpg","Mileage Epa City Mpg","Mileage Epa Highway Mpg","Mileage Range City","Mileage Range Highway","Mileage Epa Combined Mpg Electric","Mileage Epa City Mpg Electric","Mileage Epa Highway Mpg Electric","Mileage Range Electric","Mileage Epa Kwh 100 Mi Electric","Mileage Epa Time To Charge Hr 240v Electric","Mileage Battery Capacity Electric"
16,Mazda,286,3,8172,2020,Base,"4dr Hatchback (2.5L 4cyl 6A)",23700,22665,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8172,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8172,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3082,,,,8172,13.2,30,26,35,3432,4620,,,,,,,
16,Mazda,286,3,8175,2020,Preferred,"Preferred 4dr Hatchback AWD (2.5L 4cyl 6A)",26600,25437,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8175,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8175,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3255,,,,8175,12.7,27,24,32,3048,4064,,,,,,,
16,Mazda,286,3,8174,2020,Preferred,"Preferred 4dr Hatchback (2.5L 4cyl 6A)",25200,24098,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8174,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8174,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3082,,,,8174,13.2,30,26,35,3432,4620,,,,,,,
16,Mazda,286,3,8168,2020,Preferred,"Preferred 4dr Sedan (2.5L 4cyl 6A)",24200,23143,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8168,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8168,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3071,,,,8168,13.2,30,26,35,3432,4620,,,,,,,
16,Mazda,286,3,8169,2020,Preferred,"Preferred 4dr Sedan AWD (2.5L 4cyl 6A)",25600,24481,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8169,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8169,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3248,,,,8169,12.7,28,25,33,3175,4191,,,,,,,
16,Mazda,286,3,8176,2020,Premium,"Premium 4dr Hatchback (2.5L 4cyl 6A)",27500,26298,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8176,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8176,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3082,,,,8176,13.2,30,26,35,3432,4620,,,,,,,
16,Mazda,286,3,8177,2020,Premium,"Premium 4dr Hatchback (2.5L 4cyl 6M)",27500,26298,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8177,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed manual",8177,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3022,,,,8177,13.2,29,25,35,3300,4620,,,,,,,
16,Mazda,286,3,8171,2020,Premium,"Premium 4dr Sedan AWD (2.5L 4cyl 6A)",27900,26679,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8171,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8171,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3248,,,,8171,12.7,28,25,33,3175,4191,,,,,,,
16,Mazda,286,3,8170,2020,Premium,"Premium 4dr Sedan (2.5L 4cyl 6A)",26500,25342,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8170,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8170,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3071,,,,8170,13.2,30,27,36,3564,4752,,,,,,,
16,Mazda,286,3,8178,2020,Premium,"Premium 4dr Hatchback AWD (2.5L 4cyl 6A)",28900,27636,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8178,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8178,Hatchback,5,5,175.6,70.7,56.7,107.3,,,5.5,20.1,,3255,,,,8178,12.7,27,24,32,3048,4064,,,,,,,
16,Mazda,286,3,8166,2020,Select,"Select 4dr Sedan (2.5L 4cyl 6A)",22700,21711,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8166,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8166,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3071,,,,8166,13.2,30,26,35,3432,4620,,,,,,,
16,Mazda,286,3,8167,2020,Select,"Select 4dr Sedan AWD (2.5L 4cyl 6A)",24100,23049,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8167,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8167,Sedan,4,5,183.5,70.7,56.9,107.3,,,5.5,13.2,,3248,,,,8167,12.7,28,25,33,3175,4191,,,,,,,
16,Mazda,407,6,8181,2020,"Grand Touring","Grand Touring 4dr Sedan (2.5L 4cyl Turbo 6A)",29800,28136,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8181,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8181,Sedan,4,5,192.7,72.4,57.1,111.4,,,6.5,14.7,,3582,4552,970,,8181,16.4,26,23,31,3772,5084,,,,,,,
16,Mazda,407,6,8182,2020,"Grand Touring Reserve","Grand Touring Reserve 4dr Sedan (2.5L 4cyl Turbo 6A)",32300,30496,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8182,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8182,Sedan,4,5,192.7,72.4,57.1,111.4,,,6.5,14.7,,3582,4552,970,,8182,16.4,26,23,31,3772,5084,,,,,,,
16,Mazda,407,6,8183,2020,Signature,"Signature 4dr Sedan (2.5L 4cyl Turbo 6A)",35400,33420,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8183,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8183,Sedan,4,5,192.7,72.4,57.1,111.4,,,6.5,14.7,,3582,4552,970,,8183,16.4,26,23,31,3772,5084,,,,,,,
16,Mazda,407,6,8179,2020,Sport,"Sport 4dr Sedan (2.5L 4cyl 6A)",24100,22880,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8179,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8179,Sedan,4,5,192.7,72.4,57.1,111.4,,,6.5,14.7,,3437,4473,1036,,8179,16.4,29,26,35,4264,5740,,,,,,,
16,Mazda,407,6,8180,2020,Touring,"Touring 4dr Sedan (2.5L 4cyl 6A)",26700,25212,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8180,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8180,Sedan,4,5,192.7,72.4,57.1,111.4,,,6.5,14.7,,3437,4473,1036,,8180,16.4,29,26,35,4264,5740,,,,,,,
16,Mazda,408,CX-3,8185,2020,Sport,"Sport 4dr SUV AWD (2.0L 4cyl 6A)",22040,21409,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8185,gas,"regular unleaded",I4,2.0,148,6000,146,2800,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8185,SUV,5,5,168.3,69.6,60.7,101.2,,,6.1,17.8,42.7,2994,3990,996,,8185,11.9,29,27,32,3213,3808,,,,,,,
16,Mazda,408,CX-3,8184,2020,Sport,"Sport 4dr SUV (2.0L 4cyl 6A)",20640,20050,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8184,gas,"regular unleaded",I4,2.0,148,6000,146,2800,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8184,SUV,5,5,168.3,69.6,60.7,101.2,,,6.1,17.8,42.7,2851,3840,989,,8184,12.7,31,29,34,3683,4318,,,,,,,
16,Mazda,287,CX-30,8187,2020,Base,"4dr SUV AWD (2.5L 4cyl 6A)",23300,22633,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8187,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8187,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3353,,,,8187,12.7,26,24,31,3048,3937,,,,,,,
16,Mazda,287,CX-30,8186,2020,Base,"4dr SUV (2.5L 4cyl 6A)",21900,21275,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8186,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8186,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3232,,,,8186,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,287,CX-30,8191,2020,Preferred,"Preferred 4dr SUV AWD (2.5L 4cyl 6A)",27600,26806,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8191,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8191,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3388,,,,8191,12.7,26,24,31,3048,3937,,,,,,,
16,Mazda,287,CX-30,8190,2020,Preferred,"Preferred 4dr SUV (2.5L 4cyl 6A)",26200,25447,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8190,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8190,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3232,,,,8190,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,287,CX-30,8193,2020,Premium,"Premium 4dr SUV AWD (2.5L 4cyl 6A)",29600,28747,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8193,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8193,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3408,,,,8193,12.7,27,25,32,3175,4064,,,,,,,
16,Mazda,287,CX-30,8192,2020,Premium,"Premium 4dr SUV (2.5L 4cyl 6A)",28200,27388,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8192,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8192,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3252,,,,8192,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,287,CX-30,8189,2020,Select,"Select 4dr SUV AWD (2.5L 4cyl 6A)",25300,24574,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8189,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8189,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3388,,,,8189,12.7,26,24,31,3048,3937,,,,,,,
16,Mazda,287,CX-30,8188,2020,Select,"Select 4dr SUV (2.5L 4cyl 6A)",23900,23216,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8188,gas,"regular unleaded",I4,2.5,186,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8188,SUV,5,5,173.0,70.7,61.7,104.5,,,6.9,20.2,,3232,,,,8188,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,288,CX-5,8199,2020,"Grand Touring","Grand Touring 4dr SUV AWD (2.5L 4cyl 6A)",31710,30477,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8199,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8199,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8199,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8198,2020,"Grand Touring","Grand Touring 4dr SUV (2.5L 4cyl 6A)",30310,29133,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8198,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8198,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8198,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,288,CX-5,8200,2020,"Grand Touring Reserve","Grand Touring Reserve 4dr SUV AWD (2.5L 4cyl Turbo 6A)",35135,33767,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8200,gas,"premium unleaded (required)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8200,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3825,4806,981,2000,8200,15.3,24,22,27,3366,4131,,,,,,,
16,Mazda,288,CX-5,8201,2020,Signature,"Signature 4dr SUV AWD (2.5L 4cyl Turbo 6A)",37155,35708,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8201,gas,"premium unleaded (required)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8201,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3825,4806,981,2000,8201,15.3,24,22,27,3366,4131,,,,,,,
16,Mazda,288,CX-5,8195,2020,Sport,"Sport 4dr SUV AWD (2.5L 4cyl 6A)",26590,26092,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8195,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8195,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8195,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8194,2020,Sport,"Sport 4dr SUV (2.5L 4cyl 6A)",25190,24719,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8194,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8194,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8194,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,288,CX-5,8197,2020,Touring,"Touring 4dr SUV AWD (2.5L 4cyl 6A)",28230,27416,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8197,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8197,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8197,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8196,2020,Touring,"Touring 4dr SUV (2.5L 4cyl 6A)",26830,26057,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8196,gas,"regular unleaded",I4,2.5,187,6000,186,4000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8196,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8196,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,289,CX-9,8206,2020,"Grand Touring","Grand Touring 4dr SUV (2.5L 4cyl Turbo 6A)",41550,39306,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8206,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8206,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8206,19.0,24,22,28,4180,5320,,,,,,,
16,Mazda,289,CX-9,8207,2020,"Grand Touring","Grand Touring 4dr SUV AWD (2.5L 4cyl Turbo 6A)",43450,41104,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8207,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8207,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8207,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8208,2020,Signature,"Signature 4dr SUV AWD (2.5L 4cyl Turbo 6A)",46215,43716,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8208,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8208,SUV,5,6,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8208,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8203,2020,Sport,"Sport 4dr SUV AWD (2.5L 4cyl Turbo 6A)",35790,33859,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8203,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8203,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8203,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8202,2020,Sport,"Sport 4dr SUV (2.5L 4cyl Turbo 6A)",33890,32064,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8202,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8202,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8202,19.0,24,22,28,4180,5320,,,,,,,
16,Mazda,289,CX-9,8205,2020,Touring,"Touring 4dr SUV AWD (2.5L 4cyl Turbo 6A)",37610,35580,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8205,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","all wheel drive","6-speed shiftable automatic",8205,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8205,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8204,2020,Touring,"Touring 4dr SUV (2.5L 4cyl Turbo 6A)",35710,33784,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8204,gas,"premium unleaded (recommended)",I4,2.5,227,5000,310,2000,16,Variable,"Double overhead cam (DOHC)","front wheel drive","6-speed shiftable automatic",8204,SUV,5,7,199.4,77.5,69.0,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8204,19.0,24,22,28,4180,5320,,,,,,,
16,Mazda,291,"MX-5 Miata",8212,2020,Club,"Club 2dr Convertible (2.0L 4cyl 6A)",30890,29196,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8212,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed shiftable automatic",8212,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2403,2789,386,,8212,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,"MX-5 Miata",8211,2020,Club,"Club 2dr Convertible (2.0L 4cyl 6M)",30290,28628,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8211,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed manual",8211,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2341,2745,404,,8211,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,291,"MX-5 Miata",8213,2020,"Grand Touring","Grand Touring 2dr Convertible (2.0L 4cyl 6M)",31670,29933,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8213,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed manual",8213,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2341,2745,404,,8213,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,291,"MX-5 Miata",8214,2020,"Grand Touring","Grand Touring 2dr Convertible (2.0L 4cyl 6A)",32195,30428,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8214,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed shiftable automatic",8214,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2403,2789,386,,8214,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,"MX-5 Miata",8210,2020,Sport,"Sport 2dr Convertible (2.0L 4cyl 6A)",27930,26400,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8210,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed shiftable automatic",8210,Convertible,2,2,154.1,68.3,48.6,90.9,,,4.9,4.6,4.6,2403,2789,386,,8210,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,"MX-5 Miata",8209,2020,Sport,"Sport 2dr Convertible (2.0L 4cyl 6M)",26580,25125,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8209,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed manual",8209,Convertible,2,2,154.1,68.3,48.6,90.9,,,4.9,4.6,4.6,2341,2745,404,,8209,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,292,"MX-5 Miata RF",8215,2020,Club,"Club 2dr Convertible (2.0L 4cyl 6M)",33045,31229,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8215,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed manual",8215,Convertible,2,2,154.1,68.3,49.0,90.9,,,5.3,4.5,4.5,2452,2862,410,,8215,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,292,"MX-5 Miata RF",8216,2020,Club,"Club 2dr Convertible (2.0L 4cyl 6A)",33645,31797,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8216,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed shiftable automatic",8216,Convertible,2,2,154.1,68.3,49.0,90.9,,,5.3,4.5,4.5,2496,2892,396,,8216,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,292,"MX-5 Miata RF",8218,2020,"Grand Touring","Grand Touring 2dr Convertible (2.0L 4cyl 6A)",34750,32843,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8218,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed shiftable automatic",8218,Convertible,2,2,154.1,68.3,49.0,90.9,,,5.3,4.5,4.5,2496,2892,396,,8218,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,292,"MX-5 Miata RF",8217,2020,"Grand Touring","Grand Touring 2dr Convertible (2.0L 4cyl 6M)",34425,32534,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8217,gas,"premium unleaded (recommended)",I4,2.0,181,7000,151,4000,16,Variable,"Double overhead cam (DOHC)","rear wheel drive","6-speed manual",8217,Convertible,2,2,154.1,68.3,49.0,90.9,,,5.3,4.5,4.5,2452,2862,410,,8217,11.9,29,26,34,3094,4046,,,,,,,
36,McLaren,450,570S,8219,2020,Base,"2dr Coupe (3.8L 8cyl Turbo 7AM)",192500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8219,gas,"premium unleaded (required)",V8,3.8,562,7500,443,5000,32,Variable,"Double overhead cam (DOHC)","rear wheel drive","7-speed automated manual",8219,Coupe,2,2,178.3,,47.3,,,,,,,2895,,,,8219,,18,15,22,0,0,,,,,,,
36,McLaren,451,"570S Spider",8220,2020,Base,"2dr Convertible (3.8L 8cyl Turbo 7AM)",208800,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8220,gas,"premium unleaded (required)",V8,3.8,562,7500,443,5000,32,Variable,"Double overhead cam (DOHC)","rear wheel drive","7-speed automated manual",8220,Convertible,2,2,178.3,76.0,47.3,105.0,,,3.7,,7.1,3314,,,,8220,,18,15,22,0,0,,,,,,,
36,McLaren,452,"600LT Spider",8221,2020,Base,"2dr Convertible (3.8L 8cyl Turbo 7AM)",256500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8221,gas,"premium unleaded (required)",V8,3.8,592,7500,457,5500,32,Variable,"Double overhead cam (DOHC)","rear wheel drive","7-speed automated manual",8221,Convertible,2,2,181.3,76.0,47.1,105.1,,,,5.3,,2859,,,,8221,19.0,18,15,22,2850,4180,,,,,,,
36,McLaren,293,720S,8222,2020,Base,"2dr Coupe (4.0L 8cyl Turbo 7AM)",299000,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8222,gas,"premium unleaded (required)",V8,4.0,710,7500,568,5500,32,Variable,"Double overhead cam (DOHC)","rear wheel drive","7-speed automated manual",8222,Coupe,2,2,178.9,,47.1,105.1,,,4.2,12.7,12.7,3139,,,,8222,19.0,18,15,22,2850,4180,,,,,,,
36,McLaren,294,"720S Spider",8223,2020,Base,"2dr Convertible (4.0L 8cyl Turbo 7AM)",315000,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8223,gas,"premium unleaded (required)",V8,4.0,710,7500,568,5500,32,Variable,"Double overhead cam (DOHC)","rear wheel drive","7-speed automated manual",8223,Convertible,2,2,178.9,76.0,47.0,105.0,,,4.2,7.3,7.3,3247,,,,8223,19.0,18,15,22,2850,4180,,,,,,,
